-31,2,50
-28,3,49
-30,3,61
-24,0,56
-21,0,56
-24,1,50
-19,2,53
-17,3,53
-19,3,53
-16,3,54
-3,2,62
-20,3,66
-19,5,70
-15,4,62
-14,3,60
-11,1,55
-15,1,58
-17,4,62
-19,10,67
-20,13,66
-23,18,63
-24,19,58
-24,19,57
-23,21,57
-24,20,55
-26,18,54
-25,14,56
-23,12,58
-21,8,60
-23,5,60
-27,6,61
-31,9,59
-32,10,58
-28,11,59
-26,10,58
-23,9,56
-24,7,57
-26,8,58
-29,9,58
-30,9,58
-29,11,56
-27,12,56
-26,13,57
-26,13,55
-28,13,55
-34,14,62
-35,13,67
-36,13,67
-28,9,67
-24,3,61
-17,0,55
-17,5,64
-18,4,63
-19,2,60
-21,5,60
-22,5,59
-22,6,59
-21,6,59
-20,10,59
-20,11,57
-22,11,54
-20,15,55
-21,16,52
-26,16,49
-28,16,51
-28,18,55
-28,20,57
-24,23,59
-20,20,52
-21,16,48
-25,14,49
-28,13,52
-31,13,52
-31,14,55
-28,15,60
-19,19,63
-17,18,63
-16,16,63
-19,13,66
-26,13,73
-21,14,81
-22,12,81
-21,10,81
-23,5,89
-17,4,87
-30,5,74
-28,1,67
-25,2,59
-17,1,45
-11,0,43
-1,-11,37
0,-24,30
2,-27,27
2,-37,31
6,-49,21
0,-49,18
-5,-52,19
-6,-55,19
-2,-61,16
3,-62,19
3,-63,22
5,-64,17
6,-63,15
1,-63,17
-1,-66,14
2,-66,14
-4,-67,17
-4,-68,17
-6,-64,20
-5,-61,23
-2,-57,23
2,-55,23
2,-54,23
0,-54,26
2,-56,20
0,-55,20
-1,-57,22
0,-56,23
2,-58,21
1,-59,19
0,-58,18
3,-58,17
-1,-60,17
-2,-60,21
6,-56,23
10,-55,24
15,-55,22
13,-54,23
5,-53,31
6,-54,31
5,-52,31
-5,-50,33
-6,-50,35
-5,-49,35
-9,-47,41
-13,-47,42
-10,-41,41
-7,-38,44
-4,-33,49
-2,-26,47
-1,-24,46
-33,-12,56
-41,-11,56
-38,-7,67
-30,-5,69
-32,-3,68
-40,1,64
-35,1,65
-33,1,63
-39,3,55
-40,4,54
-46,0,48
-50,-2,44
-51,0,44
-55,-5,44
-57,-6,42
-52,-7,35
-51,-7,35
-50,-5,38
-51,-6,37
-52,-7,38
-51,-6,37
-50,-6,35
-52,-5,34
-50,-4,28
-49,-6,28
-48,-8,35
-48,-11,36
-57,-17,31
-63,-21,29
-60,-22,33
-55,-17,37
-55,-16,35
-54,-15,35
-51,-16,36
-51,-16,37
-51,-17,35
-49,-19,34
-51,-22,34
-50,-20,35
-49,-19,34
-52,-15,40
-54,-13,40
-56,-14,37
-56,-12,38
-56,-12,38
-54,-12,37
-52,-13,36
-50,-11,34
-48,-12,33
-48,-12,34
-48,-13,35
-50,-14,36
-51,-14,36
-55,-14,36
-53,-15,37
-53,-15,37
-55,-16,34
-55,-16,36
-52,-17,35
-53,-15,36
-53,-11,37
-54,-11,32
-52,-11,31
-47,-11,33
-47,-10,35
-45,-9,37
-48,-10,33
-52,-10,33
-48,-9,36
-40,-10,38
-35,-11,34
-22,-10,41
-31,-9,37
-33,2,50
-56,7,57
-64,14,69
-53,20,68
-52,22,69
-30,16,59
-24,11,52
-28,5,51
-38,3,55
-39,2,55
-41,2,48
-41,3,47
-38,7,50
-38,7,52
-39,7,52
-40,6,51
-39,5,49
-42,6,49
-46,6,50
-43,4,49
-41,3,49
-40,3,49
-42,4,50
-41,4,49
-41,4,49
-41,5,49
-41,5,49
-42,5,49
-41,5,49
-41,5,49
-41,5,49
-42,4,49
-42,4,49
-41,4,49
-42,5,49
-42,5,49
-41,5,49
-42,5,49
-42,5,49
-42,5,49
-42,4,48
-42,5,49
-41,5,48
-42,6,49
-42,6,49
-41,5,50
-41,5,50
-41,5,49
-41,5,48
-42,5,47
-42,6,51
-42,5,51
-41,5,51
-41,3,53
-40,2,54
-38,0,51
-38,3,50
-39,8,50
-39,10,50
-38,11,50
-37,12,50
-38,11,50
-39,11,49
-40,10,47
-41,9,48
-41,13,51
-38,14,49
-36,14,47
-36,17,47
-36,19,48
-38,15,47
-43,10,49
-43,8,50
-41,5,50
-42,5,50
-29,9,50
-42,7,50
-42,7,49
-43,4,48
-44,4,49
-45,2,50
-42,3,50
-40,5,49
-41,5,49
-41,5,49
-42,4,49
-41,4,49
-42,4,49
-42,6,48
-43,4,49
-41,5,50
-40,4,50
-40,4,50
-41,4,50
-41,4,49
-41,5,49
-40,4,49
-41,5,49
-41,5,49
-41,6,49
-41,5,50
-41,5,50
-42,4,50
-42,2,49
-42,2,50
-41,3,49
-41,4,49
-40,5,50
-40,6,50
-40,6,50
-40,6,50
-40,6,49
-41,5,50
-41,5,50
-41,5,49
-41,4,50
-41,4,50
-41,4,50
-41,5,49
-41,5,49
-40,6,50
-41,5,50
-41,5,50
-41,4,50
-41,3,50
-41,4,50
-40,5,49
-41,5,49
-40,6,49
-40,6,49
-40,7,49
-40,6,50
-41,6,49
-41,5,49
-41,4,49
-41,4,50
-41,5,50
-41,5,49
-41,5,49
-40,5,50
-41,4,50
-41,5,50
-41,5,50
-41,5,50
-41,4,50
-41,4,50
-41,4,49
-41,5,49
-40,6,50
-40,6,50
-40,6,50
-40,6,50
-40,6,50
-41,5,49
-40,4,50
-41,4,50
-41,4,49
-41,4,50
-40,4,50
-40,4,50
-40,5,49
-41,5,50
-41,5,50
-41,5,50
-41,4,50
-41,4,50
-41,4,49
-41,5,49
-40,5,50
-40,6,50
-40,6,50
-40,6,50
-40,6,50
-40,5,50
-41,4,50
-41,4,50
-41,4,50
-41,4,50
-41,4,50
-40,4,50
-40,4,50
-41,5,50
-41,5,50
-41,5,50
-41,4,51
-41,4,51
-41,4,50
-41,5,50
-40,6,50
-40,6,50
-40,6,50
-39,6,50
-40,6,50
-40,6,50
-40,5,50
-40,4,50
-41,4,50
-41,4,50
-40,4,50
-40,4,50
-40,4,50
-40,5,49
-40,5,50
-40,5,50
-40,5,51
-41,4,50
-41,4,50
-41,4,50
-41,5,49
-40,6,50
-40,6,50
-39,6,51
-40,6,50
-40,6,50
-40,5,50
-40,4,50
-41,4,50
-41,4,50
-40,4,50
-40,4,50
-40,5,50
-40,5,50
-40,5,50
-41,5,50
-40,5,50
-40,5,51
-40,4,50
-40,5,51
-40,5,50
-40,5,50
-40,5,50
-40,6,50
-40,5,51
-40,6,50
-40,6,50
-40,5,50
-40,4,50
-40,4,50
-40,4,50
-40,4,50
-40,4,50
-40,5,50
-40,4,50
-40,5,50
-40,5,50
-40,5,50
-41,4,50
-41,4,50
-40,4,50
-40,5,50
-40,5,50
-41,6,51
-50,8,52
-39,6,53
-37,8,64
-41,5,69
-41,3,78
-39,0,77
-40,1,78
-39,-2,78
-36,-4,79
-39,-6,65
-35,-8,59
-26,-15,60
-1,-18,50
6,-18,45
15,-27,37
20,-27,30
24,-27,29
31,-30,27
33,-31,25
38,-26,29
29,-25,32
28,-24,34
32,-23,39
32,-23,40
32,-23,42
31,-23,44
33,-24,43
36,-26,40
36,-26,40
41,-27,39
42,-27,38
41,-28,36
37,-29,36
40,-29,40
41,-28,41
39,-28,42
37,-29,38
38,-29,37
39,-30,39
39,-31,39
37,-31,38
38,-29,38
41,-29,40
41,-29,40
40,-26,39
40,-28,40
39,-29,39
39,-26,38
40,-28,40
41,-27,38
42,-26,40
40,-27,41
41,-27,41
40,-28,41
41,-29,40
40,-28,39
39,-29,38
40,-28,37
39,-29,37
38,-29,37
40,-29,37
41,-30,38
41,-29,37
39,-29,36
42,-31,37
42,-29,36
40,-28,37
39,-28,41
39,-28,41
39,-28,41
40,-28,40
39,-29,38
38,-30,39
38,-30,39
40,-29,38
38,-29,40
37,-29,39
38,-29,39
38,-29,40
38,-29,39
38,-30,38
38,-30,39
39,-30,38
39,-30,37
38,-29,39
37,-29,40
38,-29,40
39,-29,41
39,-28,40
39,-29,40
39,-29,39
39,-28,39
38,-29,39
38,-29,40
39,-30,40
40,-29,38
40,-30,38
39,-28,38
38,-28,39
38,-29,40
38,-29,39
38,-28,38
39,-27,35
41,-25,36
41,-24,34
25,-22,19
36,-20,22
47,-9,31
33,-10,36
24,-15,36
17,-16,43
18,-15,44
15,-21,51
6,-19,54
4,-14,50
1,-15,52
-4,-15,54
-20,-4,52
-29,-1,48
-35,3,45
-28,15,50
-37,25,55
-128,11,116
-30,20,75
-1,0,54
7,5,41
1,0,43
-19,8,61
-67,12,67
-59,10,59
-32,9,51
-29,9,55
-40,12,56
-41,12,56
-39,9,53
-57,-3,29
-63,-4,27
-49,-4,32
-46,-5,29
-46,-6,27
-49,-2,27
-49,-3,26
-45,0,30
-38,1,40
-41,3,45
-71,13,46
-87,12,30
-82,2,2
-66,6,0
-61,7,2
-64,7,8
-65,6,13
-63,6,23
-58,5,25
-58,4,22
-63,3,17
-65,3,17
-64,2,16
-62,3,16
-63,4,16
-64,4,17
-64,4,17
-63,3,17
-63,2,18
-63,3,17
-63,3,17
-63,4,17
-61,5,18
-61,5,19
-62,5,19
-63,4,18
-63,3,17
-63,3,17
-63,2,16
-64,2,17
-63,2,17
-63,2,17
-63,3,18
-62,3,18
-62,3,17
-63,3,17
-63,3,17
-63,3,18
-63,2,18
-63,2,18
-62,3,18
-62,3,18
-62,4,18
-62,4,19
-62,4,19
-63,3,19
-63,3,18
-63,2,18
-63,2,18
-63,2,18
-63,2,18
-62,2,18
-62,2,18
-62,2,19
-62,3,18
-63,3,18
-64,2,18
-63,2,18
-63,2,18
-63,2,18
-62,2,19
-62,3,19
-62,4,20
-61,4,20
-61,4,20
-62,4,20
-63,3,19
-63,3,19
-63,2,18
-63,2,18
-63,2,18
-63,2,18
-62,2,18
-62,1,18
-62,2,18
-62,3,18
-63,3,19
-63,3,19
-63,2,18
-63,2,18
-63,2,18
-62,3,19
-61,3,19
-61,4,20
-61,5,20
-62,4,20
-62,4,19
-62,4,19
-62,3,19
-62,2,19
-63,1,18
-63,1,18
-63,1,18
-62,1,19
-62,2,19
-62,2,18
-63,3,18
-63,3,18
-63,2,19
-63,2,19
-63,2,19
-62,2,18
-62,3,19
-61,4,19
-61,4,19
-61,5,20
-62,4,20
-62,4,19
-62,3,18
-63,3,18
-63,2,18
-63,2,18
-63,2,18
-62,2,18
-62,2,19
-62,3,18
-63,3,17
-64,3,17
-64,2,17
-64,1,17
-62,1,18
-63,1,18
-63,2,18
-61,4,19
-61,5,20
-61,6,21
-62,5,19
-63,4,19
-63,2,18
-63,2,18
-63,1,18
-64,2,17
-63,2,17
-62,1,17
-62,1,18
-62,2,18
-63,2,17
-63,3,17
-63,3,18
-63,2,18
-63,2,18
-63,2,18
-62,2,18
-62,3,19
-61,4,19
-61,4,19
-62,3,19
-62,3,19
-63,2,18
-63,2,18
-63,2,18
-63,2,18
-63,2,18
-63,2,18
-62,2,18
-62,2,18
-62,2,18
-63,2,17
-63,2,18
-63,2,18
-63,1,18
-63,1,18
-62,2,18
-62,3,18
-62,4,19
-61,4,20
-61,4,20
-62,3,19
-63,3,19
-63,2,18
-63,2,18
-63,1,18
-63,2,18
-63,2,18
-62,2,18
-62,2,18
-62,2,18
-63,2,17
-64,2,17
-63,1,18
-63,1,18
-62,2,18
-63,2,18
-62,3,18
-61,3,19
-61,4,20
-61,4,20
-62,3,20
-63,2,18
-63,2,18
-63,1,18
-63,2,17
-63,1,17
-63,1,18
-63,1,18
-62,1,18
-62,2,18
-62,2,18
-63,2,18
-63,2,18
-63,2,18
-63,1,18
-62,1,18
-62,2,18
-62,3,18
-62,3,19
-62,4,19
-62,3,19
-62,3,19
-63,2,18
-63,1,18
-63,1,18
-63,1,18
-63,2,18
-62,2,18
-63,2,18
-62,2,18
-63,2,18
-63,2,17
-63,2,18
-63,2,18
-63,2,18
-63,1,18
-62,2,18
-62,3,18
-62,3,19
-62,3,19
-62,3,19
-62,2,18
-63,2,18
-63,1,18
-63,1,18
-63,1,18
-62,2,18
-62,1,18
-62,2,18
-62,2,18
-62,2,18
-63,2,18
-63,2,17
-64,1,17
-63,1,18
-63,1,18
-62,2,18
-62,2,18
-62,3,18
-62,3,19
-62,3,19
-62,3,19
-63,2,18
-63,2,18
-63,1,18
-63,1,18
-63,1,18
-63,1,18
-63,1,18
-63,1,18
-62,2,18
-63,2,18
-63,2,18
-63,1,18
-63,1,18
-63,1,18
-63,2,18
-63,2,18
-62,3,18
-61,3,19
-62,3,19
-62,2,18
-63,2,18
-63,1,18
-62,1,18
-63,1,18
-63,2,18
-62,1,17
-63,1,18
-63,1,18
-63,1,17
-63,1,18
-63,1,18
-63,1,18
-63,1,18
-62,2,18
-62,3,18
-62,4,19
-61,4,19
-61,5,19
-62,4,19
-62,4,19
-62,3,19
-63,2,18
-63,1,18
-63,1,18
-63,0,18
-62,1,18
-63,2,18
-62,2,18
-63,2,18
-63,2,17
-63,2,18
-63,1,18
-63,2,18
-63,2,18
-62,3,19
-62,3,19
-61,4,19
-62,4,20
-62,3,19
-62,3,19
-62,2,18
-63,2,18
-63,2,18
-63,2,18
-63,1,18
-63,1,18
-62,1,18
-62,2,18
-63,2,17
-63,2,18
-63,2,18
-63,1,18
-63,1,18
-63,2,18
-62,3,19
-62,3,19
-61,4,19
-62,4,19
-62,3,19
-63,2,19
-63,2,18
-63,2,18
-63,1,18
-63,1,18
-63,1,18
-62,1,18
-62,1,18
-62,2,18
-63,2,18
-63,2,18
-63,2,18
-62,1,18
-63,1,18
-63,2,19
-62,2,18
-62,3,19
-61,3,19
-62,3,19
-62,2,18
-63,2,18
-63,1,18
-63,1,18
-63,1,18
-63,1,18
-63,1,18
-62,1,18
-62,2,18
-62,2,18
-63,2,18
-63,2,17
-63,1,18
-63,1,18
-63,1,18
-62,2,18
-62,2,18
-62,3,19
-62,3,19
-62,3,19
-63,2,18
-64,2,18
-62,2,19
-62,1,19
-62,1,19
-63,1,18
-63,1,18
-62,1,19
-62,1,19
-63,2,18
-63,2,18
-63,2,18
-63,1,18
-63,1,18
-63,1,18
-62,2,18
-62,2,19
-62,3,19
-62,3,20
-62,2,19
-63,2,19
-63,1,19
-63,1,18
-63,1,18
-63,1,18
-62,2,19
-62,2,19
-62,1,18
-62,1,18
-63,1,18
-62,2,18
-63,2,18
-62,2,19
-63,1,18
-63,1,18
-63,1,18
-62,2,19
-62,2,19
-62,3,19
-62,3,19
-62,2,19
-63,2,19
-62,1,19
-62,1,18
-62,1,18
-62,1,18
-62,2,19
-62,1,18
-63,2,18
-63,2,18
-63,1,18
-63,1,18
-63,1,18
-63,2,18
-62,2,19
-62,3,19
-62,3,19
-62,3,19
-62,2,19
-62,2,19
-65,1,20
-65,1,21
-72,-1,25
-84,-2,25
-92,-2,25
-80,0,31
-66,0,31
-62,-1,32
-47,2,51
-28,-2,65
-5,-6,69
-1,-3,57
6,-2,56
9,-1,54
9,-1,50
18,-2,46
20,-3,46
21,-5,49
20,-8,47
22,-8,47
27,-8,52
26,-10,51
25,-9,50
27,-9,55
28,-10,59
25,-11,57
17,-10,53
22,-10,55
30,-11,55
31,-10,53
28,-11,52
25,-11,52
27,-11,53
30,-11,54
29,-11,54
27,-11,56
27,-11,55
27,-10,54
27,-11,55
27,-11,55
28,-11,55
27,-11,55
26,-11,55
27,-11,56
26,-11,55
25,-12,56
26,-12,58
25,-12,57
23,-12,57
22,-11,57
24,-12,57
25,-12,56
24,-11,55
24,-12,56
23,-12,56
24,-12,56
25,-13,58
24,-13,58
24,-12,58
23,-12,58
22,-13,58
21,-12,57
22,-12,57
23,-12,57
23,-12,57
24,-9,56
27,-10,54
27,-10,53
24,-9,52
24,-11,52
24,-13,52
23,-13,51
22,-13,51
20,-11,49
19,-10,48
20,-10,48
22,-6,45
21,-6,46
27,-6,51
21,-7,43
23,-11,53
31,-9,64
31,-13,64
22,-13,62
20,-10,56
19,-4,56
21,-4,70
19,-7,73
19,-4,69
18,-3,68
15,-4,65
11,-7,63
9,-6,64
9,-4,62
8,-2,59
6,-2,60
5,-1,65
3,0,68
-1,3,72
-2,8,69
1,8,68
3,4,63
1,2,61
2,1,60
2,3,60
1,3,61
-2,7,63
-2,8,63
-8,8,63
-7,9,68
-7,8,69
-9,5,66
-9,4,64
-6,3,62
-7,3,62
-7,3,62
-10,4,64
-11,4,63
-12,5,62
-13,4,62
-10,3,63
-12,2,61
-15,1,61
-12,0,63
-12,1,64
-11,1,64
-10,1,61
-11,1,60
-9,2,63
-9,-1,67
-5,-1,66
-2,0,61
-2,1,60
0,3,63
-1,2,60
-3,0,60
-1,-2,63
-2,-1,63
-7,-2,62
-7,-2,62
-7,-3,61
-7,-3,63
-6,-4,62
-11,-5,62
-13,-6,63
-13,-6,63
-13,-7,62
-15,-7,61
-19,-7,61
-22,-6,60
-22,-6,60
-19,-5,61
-19,-5,60
-20,-6,60
-21,-5,60
-20,-5,61
-19,-5,62
-17,-5,63
-16,-4,65
-16,-7,64
-17,-10,61
-23,-9,57
-25,-9,59
-31,-6,56
-29,-4,62
-32,-7,59
-39,-12,51
-39,-17,49
-50,-23,43
-54,-23,34
-48,-25,33
-45,-25,36
-42,-25,37
-35,-24,42
-36,-27,33
-31,-27,38
-33,-19,50
-24,-20,50
-19,-22,44
-45,-19,36
-45,-22,36
-39,-22,35
-44,-20,35
-55,-16,44
-59,-12,39
-68,-14,29
-60,-12,30
-58,-10,33
-54,-10,30
-53,-13,24
-54,-13,24
-65,-12,23
-66,-11,24
-69,-9,20
-66,-7,20
-63,-6,19
-62,-6,19
-63,-4,21
-63,-4,22
-65,-7,21
-65,-8,19
-60,-13,16
-55,-16,17
-49,-20,21
