1583990996.000000, IBI
18.157081,0.812537
18.985244,0.828163
19.829033,0.843789
20.610318,0.781286
21.454107,0.843789
22.297896,0.843789
23.094807,0.796911
23.922970,0.828163
24.719882,0.796911
48.736606,0.812537
49.580395,0.843789
50.392932,0.812537
65.127981,0.796911
65.956144,0.828163
66.784307,0.828163
75.784719,0.843789
76.612882,0.828163
77.456671,0.843789
78.269208,0.812537
79.081745,0.812537
88.957197,0.812537
89.769734,0.812537
90.535394,0.765660
91.332306,0.796911
92.097966,0.765660
92.863626,0.765660
93.644912,0.781286
94.379320,0.734409
95.129354,0.750034
95.895015,0.765660
96.691926,0.796911
97.441960,0.750034
98.191995,0.750034
98.942029,0.750034
99.707689,0.765660
100.457723,0.750034
101.176506,0.718783
101.926541,0.750034
102.660949,0.734409
103.410984,0.750034
104.223521,0.812537
104.973555,0.750034
105.723589,0.750034
106.489249,0.765660
107.286161,0.796911
108.114324,0.828163
108.926861,0.812537
109.739398,0.812537
110.551935,0.812537
111.395724,0.843789
112.223887,0.828163
113.067676,0.843789
113.864587,0.796911
114.677124,0.812537
115.505287,0.828163
116.317824,0.812537
117.145987,0.828163
117.942899,0.796911
118.739810,0.796911
119.552347,0.812537
120.364885,0.812537
121.177422,0.812537
121.958708,0.781286
122.755619,0.796911
123.552531,0.796911
124.365068,0.812537
125.130728,0.765660
125.912014,0.781286
126.693299,0.781286
127.505836,0.812537
128.318374,0.812537
129.084034,0.765660
129.896571,0.812537
130.709108,0.812537
131.521645,0.812537
132.318557,0.796911
133.099843,0.781286
133.896754,0.796911
134.709291,0.812537
135.537454,0.828163
136.318740,0.781286
137.131277,0.812537
137.990691,0.859414
138.850106,0.859414
139.662643,0.812537
140.506432,0.843789
141.350220,0.843789
142.225260,0.875040
143.069049,0.843789
143.897212,0.828163
144.756626,0.859414
145.600415,0.843789
146.506706,0.906291
147.303618,0.796911
148.147406,0.843789
148.991195,0.843789
149.866235,0.875040
150.694398,0.828163
151.522561,0.828163
152.366349,0.843789
153.225764,0.859414
154.069552,0.843789
154.897715,0.828163
155.772755,0.875040
156.663421,0.890666
157.522835,0.859414
158.350998,0.828163
159.226038,0.875040
160.085453,0.859414
160.913616,0.828163
161.726153,0.812537
162.569942,0.843789
163.413730,0.843789
164.257519,0.843789
165.070056,0.812537
165.913845,0.843789
166.757633,0.843789
167.617048,0.859414
168.429585,0.812537
169.257748,0.828163
170.101536,0.843789
170.929699,0.828163
171.789114,0.859414
172.632902,0.843789
173.445439,0.812537
174.289228,0.843789
175.148642,0.859414
176.008057,0.859414
176.820594,0.812537
177.586254,0.765660
178.367540,0.781286
179.148825,0.781286
179.898860,0.750034
180.695771,0.796911
181.508308,0.812537
182.336471,0.828163
183.117757,0.781286
183.961546,0.843789
184.820960,0.859414
185.680374,0.859414
186.508537,0.828163
187.352326,0.843789
188.211740,0.859414
189.086780,0.875040
189.914943,0.828163
190.758732,0.843789
191.618146,0.859414
192.477561,0.859414
193.305723,0.828163
194.149512,0.843789
195.008926,0.859414
195.883966,0.875040
196.727755,0.843789
197.587169,0.859414
198.462209,0.875040
199.337250,0.875040
200.196664,0.859414
201.040452,0.843789
201.931118,0.890666
202.806158,0.875040
203.665573,0.859414
204.509361,0.843789
205.384401,0.875040
206.243816,0.859414
207.103230,0.859414
207.931393,0.828163
208.806433,0.875040
209.665847,0.859414
210.509636,0.843789
211.353425,0.843789
212.228465,0.875040
213.087879,0.859414
213.916042,0.828163
214.791082,0.875040
215.634871,0.843789
216.494285,0.859414
217.306822,0.812537
218.166236,0.859414
219.041276,0.875040
