-33,-51,-22
-33,-51,-23
-33,-50,-23
-33,-51,-23
-33,-50,-22
-33,-50,-22
-33,-50,-22
-33,-50,-22
-33,-51,-22
-33,-50,-22
-33,-50,-23
-33,-50,-23
-33,-51,-23
-33,-50,-23
-33,-50,-22
-33,-50,-22
-33,-50,-22
-33,-50,-23
-33,-50,-22
-33,-51,-22
-33,-50,-22
-33,-50,-23
-33,-50,-23
-33,-50,-22
-33,-50,-23
-33,-50,-22
-33,-50,-22
-33,-50,-23
-34,-51,-23
-33,-51,-22
-33,-50,-23
-33,-50,-23
-33,-50,-22
-33,-50,-23
-33,-50,-22
-32,-51,-23
-33,-50,-23
-33,-50,-23
-33,-51,-23
-33,-50,-22
-33,-50,-22
-33,-51,-23
-33,-51,-22
-33,-50,-22
-33,-50,-22
-33,-50,-23
-33,-50,-22
-33,-50,-23
-33,-51,-23
-33,-50,-22
-33,-50,-22
-33,-51,-23
-33,-50,-23
-33,-50,-23
-33,-50,-23
-33,-50,-23
-33,-50,-23
-33,-50,-22
-33,-51,-23
-33,-50,-23
-33,-50,-22
-33,-51,-23
-33,-50,-23
-33,-50,-23
-33,-50,-22
-33,-50,-22
-33,-50,-23
-33,-50,-22
-33,-50,-23
-33,-50,-23
-33,-50,-23
-33,-51,-23
-33,-50,-23
-33,-50,-22
-32,-50,-22
-33,-51,-23
-33,-50,-23
-33,-50,-22
-33,-50,-23
-33,-50,-22
-33,-50,-22
-33,-50,-22
-33,-50,-22
-33,-50,-22
-33,-50,-23
-35,-50,-20
-31,-50,-18
-29,-50,-20
-38,-49,-26
-37,-50,-25
-33,-51,-25
-35,-51,-28
-35,-52,-28
-32,-51,-24
-33,-52,-23
-31,-52,-21
-30,-53,-17
-34,-50,-13
-31,-51,-12
-26,-49,-4
-42,-52,-4
-44,-52,-7
-33,-51,-5
-28,-49,2
-39,-49,-8
-39,-55,-15
-39,-56,-15
-38,-50,-4
-36,-48,-1
-36,-45,-2
-28,-46,-1
-29,-45,-1
-36,-45,-6
-38,-46,-3
-37,-53,-13
-45,-46,-15
-63,-31,1
-66,-13,27
-61,-8,39
-48,15,53
-83,15,61
-56,3,80
-36,-3,74
-32,-7,42
-25,-10,29
-31,-6,30
-55,-2,43
-62,0,44
-60,2,39
-62,-4,29
-58,-4,20
-69,-16,-11
-81,-14,-40
-56,-15,-38
-42,-22,-28
-67,-23,-47
-43,-24,-40
-34,-28,-38
-55,-31,-48
-54,-31,-40
-40,-31,-35
-57,-35,-39
-50,-35,-38
-40,-37,-29
-44,-39,-35
-21,-44,-38
-22,-48,-31
-21,-48,-23
-22,-45,-20
-16,-45,-26
9,-49,-28
19,-50,-21
-14,-58,-24
-32,-61,-21
-26,-53,-29
-25,-51,-41
-26,-54,-42
-28,-57,-37
-20,-53,-27
-27,-50,-23
-25,-50,-30
-23,-51,-26
-27,-52,-25
-31,-51,-27
-30,-51,-25
-29,-51,-24
-27,-51,-27
-28,-51,-26
-28,-51,-26
-26,-51,-27
-27,-51,-26
-28,-51,-26
-27,-51,-27
-29,-51,-26
-28,-51,-26
-28,-51,-27
-29,-51,-28
-29,-51,-27
-28,-51,-27
-27,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-27,-51,-27
-29,-51,-27
-28,-51,-27
-28,-51,-27
-29,-51,-27
-28,-51,-27
-28,-51,-27
-27,-51,-28
-29,-51,-27
-29,-51,-27
-28,-51,-28
-28,-51,-28
-28,-50,-27
-28,-51,-27
-28,-51,-28
-28,-51,-27
-28,-51,-27
-28,-51,-28
-28,-51,-27
-28,-51,-27
-27,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-29,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-28
-29,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-29,-51,-27
-28,-51,-27
-28,-51,-27
-29,-51,-27
-29,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-50,-26
-28,-51,-27
-28,-51,-26
-28,-51,-27
-29,-51,-27
-29,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-29,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-29,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-27
-29,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-29,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-26
-28,-51,-26
-29,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-27
-29,-51,-26
-28,-51,-27
-29,-51,-26
-28,-51,-26
-28,-51,-26
-29,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-29,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-26
-29,-51,-27
-28,-51,-26
-28,-51,-26
-29,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-29,-51,-26
-29,-51,-26
-28,-51,-27
-28,-51,-26
-29,-51,-26
-28,-51,-27
-28,-51,-26
-29,-51,-26
-28,-51,-27
-28,-51,-26
-29,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-29,-51,-26
-28,-51,-27
-29,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-27
-29,-51,-26
-28,-51,-27
-29,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-26
-28,-51,-27
-29,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-26
-29,-51,-27
-29,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-29,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-29,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-26
-29,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-26
-29,-51,-27
-28,-51,-27
-29,-51,-26
-29,-51,-27
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-26
-28,-51,-27
-29,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-26
-28,-51,-26
-29,-51,-27
-28,-51,-26
-28,-51,-26
-28,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-26
-28,-51,-27
-28,-51,-26
-29,-51,-27
-28,-51,-27
-28,-51,-27
-29,-51,-26
-29,-51,-26
-28,-51,-27
-28,-51,-27
-29,-51,-26
-28,-51,-27
-29,-51,-27
-29,-51,-29
-29,-51,-28
-27,-51,-25
-28,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-27
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-25
-29,-51,-27
-29,-51,-27
-29,-51,-26
-29,-51,-26
-28,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-28,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-26
-28,-51,-26
-29,-51,-26
-29,-51,-26
-28,-51,-26
-29,-51,-27
-29,-51,-26
-29,-51,-27
-29,-51,-27
-30,-51,-26
-28,-51,-25
-28,-51,-26
-29,-51,-26
-29,-51,-26
-29,-51,-27
-28,-51,-27
-29,-51,-27
-29,-51,-26
-29,-51,-26
-29,-51,-25
-29,-51,-25
-28,-51,-25
-28,-52,-27
-27,-51,-28
-30,-52,-27
-35,-50,-23
-36,-50,-21
-31,-51,-23
-26,-52,-25
-26,-52,-27
-27,-51,-23
-31,-51,-25
-30,-51,-27
-27,-52,-27
-29,-51,-28
-33,-51,-25
-25,-51,-25
-23,-52,-27
-29,-52,-32
-29,-51,-25
-30,-52,-24
-27,-51,-27
-26,-51,-28
-31,-50,-23
-38,-47,-20
-34,-50,-24
-10,-57,-40
-23,-56,-37
-24,-49,-23
-34,-48,-17
-36,-50,-19
-28,-52,-24
-29,-52,-26
-36,-51,-21
-33,-50,-18
-30,-51,-23
-25,-53,-27
-23,-53,-29
-30,-51,-26
-34,-50,-25
-32,-51,-22
-30,-51,-22
-27,-51,-24
-30,-51,-26
-29,-51,-26
-33,-51,-27
-32,-51,-27
-27,-52,-25
-27,-52,-25
-29,-51,-24
-28,-51,-25
-30,-52,-29
-32,-51,-26
-34,-51,-23
-30,-49,-20
-29,-52,-25
-29,-52,-25
-32,-51,-26
-31,-51,-25
-30,-51,-25
-31,-51,-26
-30,-50,-21
-31,-50,-24
-27,-51,-26
-33,-51,-25
-32,-49,-24
-33,-51,-30
-28,-52,-28
-26,-52,-25
-27,-51,-25
-27,-51,-24
-25,-51,-23
-30,-52,-28
-32,-51,-25
-32,-50,-23
-33,-50,-22
-35,-50,-22
-32,-51,-21
-30,-51,-22
-33,-50,-22
-33,-51,-26
-32,-52,-21
-29,-50,-24
-30,-51,-26
-32,-51,-25
-33,-51,-24
-35,-51,-27
-31,-51,-27
-24,-52,-24
-27,-51,-24
-31,-50,-23
-33,-51,-25
-33,-51,-24
-29,-50,-25
-28,-51,-27
-32,-51,-23
-35,-49,-20
-34,-50,-21
-26,-50,-25
-28,-52,-30
-34,-51,-25
-33,-50,-22
-29,-50,-27
-28,-52,-28
-27,-51,-25
-32,-51,-24
-34,-50,-25
-34,-50,-22
-33,-50,-23
-29,-51,-25
-29,-51,-24
-29,-50,-24
-32,-51,-23
-33,-50,-26
-34,-51,-24
-35,-50,-21
-31,-49,-21
-24,-52,-27
-26,-52,-27
-36,-49,-25
-36,-49,-23
-43,-48,-27
-32,-48,-26
-27,-51,-34
-31,-51,-27
-35,-48,-25
-34,-47,-20
-32,-48,-22
-34,-49,-23
-35,-49,-23
-35,-49,-23
-32,-49,-26
-33,-49,-28
-33,-49,-29
-33,-49,-28
-31,-49,-24
-27,-51,-24
-30,-50,-25
-33,-48,-26
-31,-49,-27
-23,-52,-33
-21,-52,-33
-24,-49,-22
-45,-45,-13
-49,-44,-11
-50,-44,-15
-52,-43,-22
-44,-47,-30
-35,-48,-31
-26,-48,-29
-29,-49,-29
-32,-49,-26
-35,-47,-27
-33,-48,-33
-24,-48,-34
-42,-47,-16
-48,-44,-11
-52,-38,-9
-54,-38,-8
-50,-41,-14
-45,-42,-19
-36,-45,-31
-35,-47,-35
-38,-48,-34
-44,-44,-27
-54,-39,-27
-57,-38,-28
-70,-38,-44
-58,-42,-37
-30,-49,15
-33,-50,34
-63,-57,34
-73,-63,20
-47,-59,17
-3,-63,24
-3,-59,11
-14,-32,-2
-5,-11,7
-5,21,30
-26,37,38
-6,57,60
-28,69,64
-32,48,95
-23,29,69
-27,19,52
-18,7,70
-23,1,68
-27,6,62
-24,5,57
-23,2,57
-8,8,69
-7,4,72
-19,-2,64
-7,-1,65
-21,2,63
-22,8,60
-20,11,59
-18,13,57
-17,12,60
-22,9,60
-27,2,61
-25,1,60
-20,0,50
-28,0,51
-31,2,59
-30,3,61
-24,6,61
-28,8,61
-25,8,61
-27,8,57
-26,5,55
-25,5,56
-29,6,57
-29,7,56
-26,8,58
-29,9,59
-28,6,58
-22,4,58
-27,6,56
-27,6,61
-24,6,63
-25,6,59
-25,6,59
-25,5,60
-26,6,60
-27,5,60
-25,4,60
-22,4,60
-25,4,56
-31,5,56
-34,7,57
-29,10,54
-23,9,57
-26,6,58
-28,4,60
-19,3,63
-26,5,60
-19,7,62
-3,6,64
-3,3,60
-4,5,58
-8,6,65
-12,6,62
-12,12,69
-18,4,57
-15,2,63
-18,3,57
24,7,77
-39,-3,41
-7,7,61
9,6,67
5,6,69
-14,7,69
-4,0,60
8,3,59
7,4,60
3,5,62
-12,7,68
-18,8,63
1,2,66
-1,5,69
-3,9,63
6,4,58
2,9,62
6,8,68
0,10,68
-7,1,68
-11,6,42
-3,0,60
-2,6,67
-3,3,66
-9,1,61
-15,-1,57
-12,-3,58
-9,2,65
-11,5,63
-14,6,62
-16,2,58
-17,0,58
-15,0,61
-5,-3,67
-10,1,63
-5,1,65
-1,3,58
1,3,71
-4,7,66
-16,3,62
-24,-1,63
-17,7,59
-3,2,63
-9,3,68
-15,3,63
-15,1,57
-6,0,63
-4,3,67
-2,2,66
-13,0,63
-11,4,64
-4,0,62
-13,-1,66
11,3,77
-32,-1,50
-4,3,61
-50,6,77
33,6,78
6,-1,75
-57,3,111
25,2,70
46,3,45
36,-3,49
22,-8,45
1,4,69
-20,3,75
-21,6,87
-51,5,59
-52,3,56
4,5,83
-29,2,56
-16,-3,48
-9,-15,47
-11,-13,43
-30,-9,45
-52,-13,50
-20,0,74
-17,1,71
-22,4,66
-26,-2,63
-29,-8,56
-26,-5,56
-21,-7,62
-27,-7,58
-20,-10,61
-14,-7,59
-18,1,58
-3,0,63
6,1,64
18,-1,66
17,-1,48
38,2,64
28,2,66
10,-6,61
6,-5,63
16,-11,56
24,-7,58
21,-5,59
17,-5,60
14,-5,61
13,-4,63
9,-3,60
23,-4,64
2,-4,72
6,-7,68
19,-4,60
18,-3,55
14,-7,57
16,-10,57
12,-11,53
9,-7,59
7,-4,66
33,2,72
4,-10,56
9,-14,55
10,-3,66
12,-4,65
14,-2,66
8,-3,64
13,-5,63
13,-5,61
15,-6,60
11,-7,61
13,-7,59
10,-5,61
9,-4,63
13,-5,62
12,-5,63
14,-5,62
10,-6,60
10,-7,59
11,-5,61
12,-5,63
9,-4,63
13,-5,63
11,-5,64
9,-5,61
10,-6,62
12,-7,58
10,-4,64
7,-5,64
12,-5,63
10,-5,61
15,-6,59
12,-6,60
5,-4,63
15,-5,63
15,-3,63
8,-3,59
14,-3,67
15,-2,69
16,-3,64
10,-6,60
2,-9,61
2,-10,60
-3,-13,60
-4,-13,58
4,-11,58
3,-8,59
5,-7,61
7,-4,62
8,-2,61
-4,-2,65
-6,-6,67
3,-5,72
0,-7,59
4,-6,60
1,-6,61
0,-5,64
-11,-2,64
-22,-2,59
-31,-7,46
-23,-1,54
-32,-2,56
-30,0,56
-38,-3,47
-60,-4,30
-56,-3,28
-59,-1,24
-64,5,23
-68,7,24
-69,10,41
-64,13,48
-51,14,55
-32,7,56
-34,8,50
-45,6,45
-51,4,44
-61,6,34
-64,4,27
-63,5,37
-55,8,37
-34,12,54
-44,9,56
-49,7,44
-49,7,41
-48,4,36
-51,2,34
-43,2,38
-43,1,43
-39,0,52
-39,0,53
-41,2,50
-45,5,52
-44,9,51
-43,8,50
-45,6,48
-43,3,46
-40,5,48
-41,3,48
-39,6,52
-41,5,53
-35,7,53
-37,7,51
-42,7,47
-41,10,48
-43,10,49
-38,12,54
-37,12,55
-31,13,58
-29,12,57
-29,11,55
-31,11,54
-31,10,54
-29,12,54
-27,14,55
-20,15,63
-34,10,59
-33,13,61
-25,16,61
-27,14,57
-35,9,52
-33,7,48
-36,8,56
-27,9,61
-20,10,60
-28,7,55
-29,9,58
-21,10,57
-21,12,63
-22,13,62
-26,11,60
-23,10,57
-29,8,51
-28,8,52
-26,9,53
-4,7,62
-20,9,66
-14,4,59
4,4,62
-30,7,55
-23,18,71
-16,22,75
-18,16,58
-22,18,52
-23,18,59
-31,21,66
-28,11,61
-34,7,44
-46,5,34
-60,3,30
-72,5,23
-67,4,15
-48,10,29
-73,9,26
-54,4,23
-45,3,33
-53,1,33
-63,-5,30
-58,-2,25
-67,5,31
-71,6,30
-62,5,16
-61,2,11
-61,3,17
-63,0,16
-64,3,15
-63,6,25
-63,6,25
-63,3,20
-62,3,16
-64,5,20
-62,4,24
-64,1,18
-61,4,26
-60,-2,26
-60,6,24
-60,7,25
-80,-1,9
-65,7,29
-67,5,29
-65,0,35
-72,-1,42
-62,-3,38
-57,-6,42
-42,-5,53
-25,-14,58
-17,-18,53
5,-30,48
10,-22,49
18,-9,45
15,11,44
10,19,36
-3,33,29
-12,39,28
-9,41,22
-9,33,14
-67,78,66
-100,9,127
-52,-2,127
-30,2,44
-19,2,19
-8,-13,18
-17,-15,33
-69,0,78
-44,-4,68
-35,-3,52
-37,-2,34
-37,2,46
-34,5,61
-36,4,61
-42,4,54
-38,2,43
-39,0,41
-46,0,49
-46,0,52
-44,0,53
-41,0,49
-39,1,49
-40,2,51
-41,3,51
-42,2,50
-43,2,49
-42,2,50
-42,1,50
-42,1,49
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,2,50
-42,2,50
-42,2,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-41,1,51
-41,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-41,2,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-41,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,49
-42,1,50
-42,2,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,2,50
-42,2,50
-42,1,49
-42,2,50
-42,2,50
-41,2,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-41,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,2,50
-42,1,49
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,49
-42,1,50
-42,2,50
-42,2,50
-42,2,50
-42,2,49
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,49
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,1,49
-42,2,50
-42,2,50
-42,2,50
-42,1,50
-42,1,49
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,49
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
-42,2,50
-42,2,50
-42,1,50
-42,1,50
-42,1,50
-42,1,50
